budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,cast,release_year,release_month,release_day,Profit,roi
5000000,1,4,5.348446,13,67,7230000,118.0,Force 10 from Navarone,6.4,91,1,1978,11,1,2230000,44.6
5000000,14,12,49.333137,1,2,5321508,175.0,Once Upon a Time in the West,8.1,1128,1,1968,12,21,321508,6.43016
5000000,8,4,4.149628,4,2086,5476060,94.0,Made,6.3,55,1,2001,7,13,476060,9.5212
5000000,2,4,46.114184,1,67,9760104,97.0,Moon,7.6,1794,1,2009,6,12,4760104,95.20208
5000000,16,4,4.498368,1,10,4074023,41.0,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,1,2010,5,14,-925977,-18.51954
5000000,195,4,7.673124,1,9,3263585,112.0,The Sweet Hereafter,6.8,103,1,1997,5,14,-1736415,-34.728300000000004
4000000,32,7,4.992475,1,19,41424067,120.0,Of Gods and Men,6.5,91,1,2010,5,18,37424067,935.601675
5000000,68,4,6.174435,1,2086,4040588,110.0,Bottle Shock,6.6,60,1,2008,8,6,-959412,-19.18824
5000000,5,4,8.753409,1,2,3049135,99.0,Heavenly Creatures,7.0,294,1,1994,9,2,-1950865,-39.0173
5000000,195,4,3.943706,1,2086,4842699,121.0,90 Minutes in Heaven,5.4,40,1,2015,9,11,-157301,-3.14602
5000000,61,4,9.169411,1,2086,2614773,97.0,Everything Must Go,6.0,208,1,2010,10,15,-2385227,-47.70454
5000000,1,4,2.732031,1,2086,1980338,116.0,Zero Effect,6.0,55,1,1998,1,30,-3019662,-60.393240000000006
5000000,9,4,35.252056,1,3,8203235,101.0,The Machinist,7.3,1247,1,2004,2,9,3203235,64.0647
5000000,3,4,21.343093,1,2086,2450846,112.0,Kill the Messenger,6.6,355,1,2014,10,9,-2549154,-50.98308
5000000,195,4,10.095184,1,2086,5129058,91.0,Rabbit Hole,6.9,165,1,2010,12,16,129058,2.58116
5000000,2,4,4.129165,1,3,742898,98.0,Party Monster,5.9,58,1,2003,9,5,-4257102,-85.14204
5000000,1,4,30.001024,1,2086,3220371,95.0,Green Room,6.7,683,1,2016,4,15,-1779629,-35.59258
5000000,2,4,1.731035,1,2086,846704,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,1,2014,9,12,-4153296,-83.06592
7000000,7,4,11.700578,2,2086,560069,91.0,Bottle Rocket,6.8,281,1,1996,2,21,-6439931,-91.99901428571428
5000000,11,4,19.940245,1,66,5476793,89.0,Tucker and Dale vs Evil,7.3,847,1,2010,1,22,476793,9.53586
5000000,60,4,38.94708,1,2086,98450062,94.0,The Visit,6.0,1360,1,2015,9,10,93450062,1869.00124
5000000,13,4,3.792015,1,2086,782102,90.0,Redacted,6.2,37,1,2007,1,1,-4217898,-84.35795999999999
1000000,195,4,14.805264,9,2086,24475416,135.0,Sling Blade,7.4,231,1,1996,8,30,23475416,2347.5416
4798235,60,4,25.30216,1,67,209696,107.0,The Awakening,6.3,458,1,2011,8,17,-4588539,-95.62972634729229
4800000,36,4,38.83192,1,2086,80578934,94.0,Hostel,5.7,887,1,2005,1,6,75778934,1578.7277916666667
5000000,9,4,19.807295,1,2086,3099314,120.0,Take Shelter,7.1,471,1,2011,11,25,-1900686,-38.01372
4700000,36,4,9.617777,2,2086,8025872,101.0,The Texas Chainsaw Massacre 2,5.9,139,1,1986,8,22,3325872,70.7632340425532
4800000,10,4,35.754865,1,1,10337387,90.0,Only God Forgives,5.6,862,1,2013,5,30,5537387,115.36222916666668
4500000,19,4,15.002502,2,2086,146198896,96.0,Police Academy,6.5,602,1,1984,3,22,141698896,3148.8643555555554
4500000,1,4,22.585384,13,2086,58853106,104.0,The Blue Lagoon,5.8,408,1,1980,7,5,54353106,1207.8468
6000000,61,4,29.834065,2,67,254700832,117.0,Four Weddings and a Funeral,6.6,632,1,1994,3,9,248700832,4145.013866666667
4500000,185,4,20.403344,1,2086,27092880,90.0,Fast Times at Ridgemont High,7.0,322,1,1982,8,13,22592880,502.064
4500000,7,4,5.224593,1,2086,10400000,116.0,Moby Dick,6.9,89,1,1956,6,27,5900000,131.11111111111111
15000000,21,4,30.196039,2,2086,13060843,135.0,25th Hour,7.2,629,1,2002,12,16,-1939157,-12.927713333333331
4500000,3,4,15.359952,1,2086,7011317,108.0,Bound,6.9,198,1,1996,9,13,2511317,55.80704444444444
4500000,21,4,11.573034,4,2086,7390108,102.0,Requiem for a Dream,7.9,2443,1,2000,10,27,2890108,64.22462222222222
5000000,185,4,10.274542,1,2086,10429707,98.0,Moms' Night Out,5.5,121,1,2014,3,25,5429707,108.59414000000001
6000000,2,4,61.210016,1,2086,1270522,113.0,Donnie Darko,7.7,3452,1,2001,1,18,-4729478,-78.82463333333334
4500000,68,4,3.108881,1,2086,744816,97.0,Life During Wartime,6.3,30,1,2009,10,10,-3755184,-83.44853333333333
4500000,5,4,14.570359,1,2086,3606395,104.0,After.Life,5.4,251,1,2010,4,9,-893605,-19.85788888888889
4500000,1,9,2.551559,1,6,32000000,126.0,Airlift,7.3,57,1,2016,1,22,27500000,611.1111111111111
3730500,2,4,6.938854,1,67,6294161,112.0,The Sweeney,5.7,109,1,2012,9,11,2563661,68.72164589197158
8000000,6,4,12.439495,1,2,41400000,101.0,Whale Rider,7.1,111,1,2003,1,30,33400000,417.5
4200000,3,21,12.540624,1,4,32000000,114.0,Night Watch,6.3,210,1,2004,6,27,27800000,661.9047619047618
3705538,1,4,8.839651,1,1,62548947,112.0,The Crying Game,6.9,176,1,1992,9,2,58843409,1587.9855772630049
4000000,185,4,12.891276,1,13,125728258,94.0,Porky's,6.1,183,1,1981,11,13,121728258,3043.20645
114000,36,4,25.666029,1,2086,30000000,96.0,Night of the Living Dead,7.5,580,1,1968,10,1,29886000,26215.789473684206
4000000,195,4,45.66662,2,11,119723856,102.0,Lost in Translation,7.3,1895,1,2003,8,31,115723856,2893.0964
4000000,61,4,35.892034,9,2086,38251425,93.0,Annie Hall,7.8,1010,1,1977,4,19,34251425,856.285625
4000000,3,4,8.988455,46,2086,36000000,152.0,The Greatest Show on Earth,6.6,50,1,1952,1,10,32000000,800.0
4000000,89,4,14.042041,1,2086,44909486,111.0,Monster's Ball,6.5,250,1,2001,11,11,40909486,1022.73715
4000000,36,4,40.016306,1,4,187112,95.0,Maggie,5.2,593,1,2015,5,8,-3812888,-95.3222
3600000,89,4,22.030517,1,2086,49800000,112.0,Leaving Las Vegas,7.1,360,1,1995,10,27,46200000,1283.3333333333335
4000000,10,4,24.161735,1,2086,52425855,91.0,The Boy Next Door,4.1,1022,1,2015,1,23,48425855,1210.646375
4000000,195,4,1.379354,1,2086,14400000,105.0,Trapeze,6.4,22,1,1956,5,30,10400000,260.0
3500000,68,4,15.338211,1,2086,34705850,106.0,The Kids Are All Right,6.5,506,1,2010,7,9,31205850,891.5957142857144
4000000,2,4,29.852608,1,2086,13008928,94.0,They Live,7.1,550,1,1988,11,23,9008928,225.2232
4000000,1,4,35.061467,1,2086,11744471,172.0,The Great Escape,7.8,717,1,1963,6,20,7744471,193.611775
5000000,60,4,10.605752,1,2086,15179302,88.0,The Last Exorcism Part II,4.4,203,1,2013,2,28,10179302,203.58603999999997
4000000,195,4,43.40352,1,2086,44349000,164.0,Boyhood,7.5,1971,1,2014,6,5,40349000,1008.7249999999999
4000000,2,4,17.229537,1,67,31584901,96.0,Scoop,6.4,420,1,2006,7,27,27584901,689.622525
7000000,17,4,2.453459,3,2086,10229331,93.0,The Wash,5.3,26,1,2001,11,16,3229331,46.1333
4000000,1,4,2.930058,1,2086,8200000,124.0,The Misfits,6.8,72,1,1961,1,1,4200000,105.0
4000000,5,4,5.975604,33,2086,6000000,143.0,Topaz,6.1,77,1,1969,12,18,2000000,50.0
4000000,19,4,4.59841,33,2086,4630045,84.0,Let's Go to Prison,5.5,69,1,2006,11,17,630045,15.751124999999998
4000000,2,4,22.87623,1,2086,4300000,98.0,Four Rooms,6.5,530,1,1995,12,9,300000,7.5
4000000,61,4,19.107285,1,2086,9304609,104.0,Secretary,6.7,376,1,2002,1,11,5304609,132.615225
4000000,195,4,4.541908,1,66,3468572,110.0,Talk Radio,6.7,46,1,1988,12,21,-531428,-13.2857
4000000,1,4,6.091951,1,2086,2426851,90.0,You Kill Me,6.2,80,1,2007,2,9,-1573149,-39.328725
4000000,1,4,12.062371,1,2086,1104682,88.0,Red State,5.9,316,1,2011,8,19,-2895318,-72.38295000000001
4000000,5,4,7.758188,1,141,866999,101.0,Mirrormask,6.6,102,1,2005,1,25,-3133001,-78.32502500000001
4000000,195,4,22.987897,1,2086,2365467,118.0,Joe,6.5,338,1,2014,4,11,-1634533,-40.863325
3000000,2,4,1.204941,1,67,302204,109.0,Shooting Fish,7.0,23,1,1997,8,22,-2697796,-89.92653333333334
1300000,2,4,7.605291,1,2086,354704,102.0,Prison,6.7,27,1,1988,3,4,-945296,-72.71507692307692
9500000,30,4,21.230737,1,2086,120000,104.0,Trust,6.6,307,1,2010,9,10,-9380000,-98.73684210526315
16000000,195,4,18.790221,1,1,318982,100.0,Adore,6.1,291,1,2013,4,3,-15681018,-98.0063625
4000000,195,5,3.663108,1,2,146402,113.0,Mondays in the Sun,7.1,36,1,2002,9,27,-3853598,-96.33995
650000,2,4,12.496261,1,2086,33245,98.0,Stake Land,6.2,285,1,2010,9,30,-616755,-94.88538461538461
4000000,68,4,3.238466,1,2086,355688,119.0,Another Happy Day,6.2,37,1,2011,11,18,-3644312,-91.10780000000001
4000000,2,4,8.30723,1,67,25345000,99.0,A Lonely Place to Die,6.2,157,1,2011,4,9,21345000,533.625
3950000,6,4,8.484123,1,2086,8000000,127.0,Hell's Angels,6.1,19,1,1930,11,15,4050000,102.53164556962024
3900000,32,4,9.541688,1,67,28350000,120.0,A Man for All Seasons,7.5,89,1,1966,12,12,24450000,626.9230769230769
3800000,195,4,17.234745,1,2086,23689877,121.0,Network,7.7,381,1,1976,11,1,19889877,523.4178157894737
3800000,1,4,3.490215,1,2086,14873,123.0,Major Dundee,6.2,38,1,1965,4,7,-3785127,-99.60860526315788
3768785,1,4,1.726175,23,2086,8000000,107.0,Annie Get Your Gun,7.3,22,1,1950,5,17,4231215,112.27000213596689
967686,7,4,20.544999,1,67,4270000,101.0,Four Lions,7.0,423,1,2010,5,7,3302314,341.2588380941752
3500000,2,4,8.45342,1,6,44462,101.0,Defendor,6.5,195,1,2009,9,12,-3455538,-98.72965714285714
3700000,2,4,0.90522,23,2086,2956000,102.0,The Pirate,6.6,17,1,1948,6,11,-744000,-20.10810810810811
4000000,68,4,3.771652,1,67,13401952,109.0,The History Boys,6.6,66,1,2006,10,2,9401952,235.0488
3600000,195,4,21.119209,1,2086,44785053,113.0,Midnight Cowboy,7.4,299,1,1969,5,25,41185053,1144.02925
3500000,185,4,17.002623,1,67,257850122,91.0,The Full Monty,6.8,363,1,1997,8,13,254350122,7267.146342857142
3500000,185,4,46.116885,46,2086,83453539,88.0,Airplane!,7.1,1074,1,1980,7,2,79953539,2284.386828571429
3500000,185,4,25.5748,26,2086,28215918,91.0,Friday,7.0,503,1,1995,4,26,24715918,706.1690857142856
3500000,3,4,3.418871,26,2086,27900000,97.0,Menace II Society,7.2,173,1,1993,5,26,24400000,697.1428571428571
3500000,36,4,10.729884,1,2086,14000000,92.0,Creepshow 2,5.9,129,1,1987,5,1,10500000,300.0
3716946,1,4,2.676535,23,2086,5000000,121.0,The Ballad of Cable Hogue,6.9,47,1,1970,5,13,1283054,34.51903794136369
3500000,21,4,7.821438,1,2086,13007551,134.0,In Cold Blood,7.4,82,1,1967,12,14,9507551,271.6443142857143
3500000,195,4,3.281509,23,2086,12800000,149.0,The Nun's Story,7.4,46,1,1959,6,18,9300000,265.7142857142857
3500000,1,4,2.938973,23,2086,12000000,121.0,Harper,6.2,35,1,1966,2,23,8500000,242.85714285714283
3500000,13,4,10.219942,33,67,12600000,116.0,Frenzy,7.1,158,1,1972,5,25,9100000,260.0
3500000,2,4,50.319662,1,66,40423945,92.0,The Witch,6.3,1434,1,2016,2,19,36923945,1054.969857142857
3500000,82,4,8.406025,3,2086,9482579,96.0,She's the One,5.7,70,1,1996,8,26,5982579,170.93082857142855
10000000,195,4,5.588652,1,141,6451628,105.0,Gods and Monsters,6.8,81,1,1998,1,21,-3548372,-35.483720000000005
2000000,1,5,25.894065,1,2,33965843,129.0,The Secret in Their Eyes,7.8,626,1,2009,8,13,31965843,1598.29215
3600000,4,4,35.674774,1,2086,5923044,84.0,Evil Dead II,7.6,742,1,1987,3,13,2323044,64.529
3500000,1,15,12.982319,1,2,4159678,103.0,Troll Hunter,6.7,583,1,2010,10,29,659678,18.847942857142858
3500000,68,4,3.643608,1,2086,113783,98.0,Winter Passing,6.7,28,1,2006,2,7,-3386217,-96.74905714285714
3400000,10,4,5.690619,1,2086,31063038,94.0,High Anxiety,6.5,84,1,1977,12,25,27663038,813.6187647058824
8000000,1,7,17.537154,1,19,127392239,80.0,March of the Penguins,6.9,358,1,2005,1,26,119392239,1492.4029875
3500000,9,4,26.259389,1,2086,19504039,107.0,Margin Call,6.7,524,1,2011,9,28,16004039,457.2582571428572
3000000,68,4,11.637458,1,2086,3830137,92.0,Choke,6.0,127,1,2008,9,26,830137,27.671233333333333
3300000,22,19,44.356711,1,1,30641770,130.0,City of God,8.1,1814,1,2002,2,5,27341770,828.5384848484849
600000,68,4,4.859873,1,2,4000000,99.0,Human Traffic,6.8,97,1,1999,6,4,3400000,566.6666666666667
3800000,195,2,21.826888,1,1,16800000,115.0,The Hunt,7.9,927,1,2012,8,28,13000000,342.10526315789474
3300000,185,4,2.964785,1,2086,45000,96.0,The Opposite Sex,4.1,9,1,2014,11,8,-3255000,-98.63636363636363
2000000,13,4,0.11615,1,141,7,92.0,Dreaming of Joseph Lees,8.0,1,1,1999,10,29,-1999993,-99.99965
3200000,1,4,26.180367,1,2086,33395426,136.0,Rosemary's Baby,7.5,863,1,1968,6,12,30195426,943.6070625
3200000,14,4,11.735287,1,2086,8000000,123.0,The Man Who Shot Liberty Valance,7.4,265,1,1962,4,22,4800000,150.0
3200000,5,4,11.933449,1,2086,5332926,105.0,Beginners,6.8,347,1,2010,9,11,2132926,66.6539375
2700000,185,4,17.332585,1,2086,141000000,109.0,Animal House,7.0,418,1,1978,7,27,138300000,5122.222222222222
2500000,24,4,47.812466,7,141,124881062,110.0,Goldfinger,7.2,987,1,1964,9,17,122381062,4895.24248
3180000,1,4,42.868495,1,2086,9644124,130.0,It's a Wonderful Life,8.0,1076,1,1946,12,20,6464124,203.27433962264152
4000000,22,4,63.513324,1,67,16491080,93.0,Trainspotting,7.8,2655,1,1996,2,23,12491080,312.277
3000000,60,4,22.789649,1,2086,177512032,91.0,Paranormal Activity 2,5.7,722,1,2010,10,20,174512032,5817.067733333333
4000000,16,4,11.414843,1,2086,35564473,120.0,Bowling for Columbine,7.3,453,1,2002,10,9,31564473,789.111825
3000000,36,4,21.607228,3,2086,29999213,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,1,1985,10,31,26999213,899.9737666666666
3000000,89,4,7.961559,1,67,20966644,117.0,A Room with a View,6.9,156,1,1985,12,13,17966644,598.8881333333334
3000000,2,4,54.403033,1,33,89328627,86.0,The Purge,6.0,2428,1,2013,5,31,86328627,2877.6209000000003
3000000,4,4,41.045084,1,2086,77712439,110.0,Sinister,6.7,1573,1,2012,3,29,74712439,2490.4146333333333
3000000,89,4,16.553594,1,2086,17570324,108.0,Cat on a Hot Tin Roof,7.6,165,1,1958,2,17,14570324,485.67746666666665
3000000,1,4,24.393296,3,2086,18999718,95.0,Beneath the Planet of the Apes,6.2,361,1,1970,5,1,15999718,533.3239333333333
3000000,1,4,11.241802,17,66,23144499,98.0,Air Bud,5.3,106,1,1997,8,1,20144499,671.4833
3000000,17,4,11.158167,46,2086,19472057,86.0,Friday the 13th Part VI: Jason Lives,5.7,216,1,1986,8,1,16472057,549.0685666666667
3000000,14,4,23.109959,1,141,33300000,161.0,The Bridge on the River Kwai,7.7,542,1,1957,10,2,30300000,1010.0
3000000,3,4,1.586598,3,2086,15369573,100.0,Spaced Invaders,4.7,25,1,1990,4,27,12369573,412.31910000000005
2000000,3,4,3.832858,33,2086,7900000,121.0,Family Plot,6.7,86,1,1976,4,9,5900000,295.0
3000000,61,4,22.889294,1,2086,25000000,125.0,The Apartment,8.1,483,1,1960,6,15,22000000,733.3333333333333
3000000,3,4,10.341982,1,2086,15938065,87.0,Jason Goes to Hell: The Final Friday,4.2,193,1,1993,8,13,12938065,431.2688333333333
3000000,5,4,7.924982,33,2086,13000000,128.0,Torn Curtain,6.4,120,1,1966,7,13,10000000,333.33333333333337
3000000,1,4,1.697846,2,2086,11718595,100.0,Dave Chappelle's Block Party,6.4,28,1,2005,9,12,8718595,290.6198333333333
3000000,195,4,6.734965,9,2086,10400000,146.0,Elmer Gantry,7.3,41,1,1960,6,19,7400000,246.66666666666669
3000000,32,4,13.338539,1,93,10000000,186.0,Judgment at Nuremberg,7.6,155,1,1961,12,1,7000000,233.33333333333334
3000000,14,4,5.344815,1,2086,9012000,133.0,Red River,7.3,82,1,1948,8,26,6012000,200.4
3000000,13,4,23.299907,1,2,11176469,108.0,Before Midnight,7.4,568,1,2013,4,5,8176469,272.5489666666667
3000000,2,4,5.003615,1,2086,7282851,97.0,Phantasm II,6.3,94,1,1988,7,8,4282851,142.7617
3800000,185,4,3.667372,1,67,28200000,97.0,East Is East,6.5,59,1,1999,5,14,24400000,642.1052631578948
3000000,10,4,3.937939,1,1,4109095,117.0,Kama Sutra - A Tale of Love,5.7,35,1,1996,9,11,1109095,36.969833333333334
3000000,185,4,4.337685,1,2086,3076820,87.0,Jawbreaker,5.9,90,1,1999,1,30,76820,2.5606666666666666
2962051,32,4,3.636634,1,2086,3011195,108.0,Basquiat,6.6,94,1,1996,8,9,49144,1.6591206565990928
3000000,21,0,2.504169,1,2,9879971,94.0,Tsotsi,6.9,94,1,2005,8,18,6879971,229.33236666666667
3000000,68,4,10.757539,1,2086,2807390,139.0,Happiness,7.4,194,1,1998,10,16,-192610,-6.420333333333334
2800000,11,4,15.754614,1,2086,1826705,102.0,Tusk,5.1,366,1,2014,9,19,-973295,-34.76053571428571
3000000,1,14,56.76349,1,4,14980005,120.0,Oldboy,8.0,1945,1,2003,1,1,11980005,399.3335
3000000,8,4,16.900433,1,13,748453,86.0,Hobo with a Shotgun,5.7,211,1,2011,5,6,-2251547,-75.05156666666667
3000000,195,4,12.68672,1,1,2357852,123.0,Fish Tank,6.9,250,1,2009,5,14,-642148,-21.404933333333336
3000000,82,4,20.95282,1,2086,11947954,87.0,Bachelorette,5.3,444,1,2012,8,6,8947954,298.2651333333334
3000000,11,4,11.882563,1,6,22000,112.0,The Divide,5.7,197,1,2011,3,13,-2978000,-99.26666666666667
3000000,6,4,12.564554,1,141,3387000,83.0,Demonic,4.9,148,1,2015,2,12,387000,12.9
2500000,19,4,5.164423,1,2086,3200000,92.0,Point Blank,7.1,95,1,1967,8,30,700000,28.000000000000004
2900000,195,19,5.928937,1,1,5596708,113.0,Central Station,7.6,126,1,1998,1,16,2696708,92.98993103448275
2900000,68,4,3.370225,1,2086,5000000,136.0,Pocketful of Miracles,7.3,25,1,1961,12,18,2100000,72.41379310344827
3000000,16,4,1.781462,1,2086,103735,93.0,Freakonomics,6.6,36,1,2010,10,1,-2896265,-96.54216666666666
2883848,82,4,39.30982,1,2086,25000000,122.0,Some Like It Hot,8.0,808,1,1959,3,18,22116152,766.8972844615944
2800000,60,4,9.070842,46,2086,19170001,88.0,Friday the 13th Part VII: The New Blood,5.3,192,1,1988,5,13,16370001,584.6428928571428
2777000,12,4,67.417542,1,2086,33754967,102.0,The Wizard of Oz,7.4,1642,1,1939,8,15,30977967,1115.519157364062
2800000,5,4,36.444894,1,2086,86273333,106.0,Young Frankenstein,7.7,854,1,1974,12,15,83473333,2981.1904642857144
2000000,4,4,15.351412,1,2086,5364858,95.0,Diary of the Dead,5.4,190,1,2007,9,8,3364858,168.2429
2700000,2,4,11.35972,9,2086,37799643,118.0,The Black Stallion,7.0,59,1,1979,10,17,35099643,1299.986777777778
2686000,2,4,1.897263,46,2086,6600000,109.0,Donovan's Reef,6.0,30,1,1963,6,12,3914000,145.71854058078927
2627000,9,4,0.531444,23,2086,5363000,120.0,A Guy Named Joe,6.0,8,1,1944,3,1,2736000,104.14921964217739
2600000,1,4,22.793929,1,2086,119500000,93.0,Blazing Saddles,7.2,609,1,1974,2,7,116900000,4496.153846153846
2600000,60,4,14.013414,1,2086,32980880,91.0,Friday the 13th: The Final Chapter,5.9,237,1,1984,4,13,30380880,1168.4953846153846
2159280,195,18,13.265432,1,1,10700000,80.0,Ida,7.1,260,1,2013,10,25,8540720,395.53554888666594
2600000,6,5,19.02965,1,4,553198,92.0,Timecrimes,7.0,308,1,2007,9,20,-2046802,-78.72315384615385
2540800,5,4,36.556954,23,2086,7200000,103.0,Singin' in the Rain,7.8,727,1,1952,4,10,4659200,183.37531486146094
2500000,11,4,18.661541,1,2086,60141683,86.0,A Haunted House,5.4,516,1,2013,1,11,57641683,2305.66732
2500000,5,4,12.030456,33,2086,14400000,98.0,Halloween III: Season of the Witch,5.0,229,1,1982,10,22,11900000,476.0
2500000,13,4,18.30961,3,2086,12348905,98.0,Escape from the Planet of the Apes,6.3,264,1,1971,5,20,9848905,393.9562
2500000,3,4,6.82919,46,2086,10000000,112.0,Hud,7.5,66,1,1963,5,29,7500000,300.0
2500000,61,4,30.583959,1,2086,26781723,102.0,Garden State,7.1,618,1,2004,7,28,24281723,971.26892
2500000,89,4,23.672571,1,1,5535405,105.0,Before Sunrise,7.7,959,1,1995,1,27,3035405,121.4162
2500000,61,4,25.722747,1,2086,6854611,95.0,The Spectacular Now,6.8,1048,1,2013,8,2,4354611,174.18444
2500000,195,4,0.301884,1,2086,71904,100.0,Eye of the Dolphin,7.1,7,1,2007,8,24,-2428096,-97.12384
2500000,4,4,4.624691,1,6,107559,90.0,Sleep Dealer,6.0,40,1,2008,12,10,-2392441,-95.69763999999999
2500000,1,4,12.204569,1,2086,324138,96.0,Super,6.6,441,1,2010,9,9,-2175862,-87.03448
2400000,195,4,4.623059,1,2086,5731103,120.0,Get on the Bus,7.0,11,1,1996,10,16,3331103,138.79595833333335
30000000,3,4,27.940093,1,2086,495303,84.0,Idiocracy,6.3,664,1,2006,9,1,-29504697,-98.34899
2380000,22,4,8.395624,1,67,8176544,101.0,This Is England,7.4,363,1,2006,9,12,5796544,243.55226890756302
2361000,10,4,0.628051,23,2086,6892000,101.0,Bathing Beauty,7.0,4,1,1944,7,1,4531000,191.91020753917832
2300000,2,4,1.606314,23,2086,11000000,107.0,Show Boat,6.9,18,1,1951,7,13,8700000,378.2608695652174
2280000,2,4,32.875469,17,2086,83320000,124.0,Fantasia,7.2,808,1,1940,11,13,81040000,3554.385964912281
4000000,60,4,14.206525,1,2086,36690067,95.0,Friday the 13th Part III,5.7,254,1,1982,8,13,32690067,817.251675
2200000,60,4,12.639469,1,2086,21930418,92.0,Friday the 13th: A New Beginning,5.1,196,1,1985,3,22,19730418,896.8371818181819
2160000,195,4,0.1813,23,2086,9132000,119.0,The Valley of Decision,5.8,4,1,1945,6,1,6972000,322.77777777777777
2100000,10,4,8.38717,2,2086,23650000,172.0,The Best Years of Our Lives,7.6,143,1,1946,12,25,21550000,1026.1904761904764
2000000,5,4,41.298723,7,67,78898765,115.0,From Russia with Love,6.9,760,1,1963,10,11,76898765,3844.9382499999997
2000000,1,4,10.664202,1,2086,18344729,89.0,Sleeper,7.0,200,1,1973,12,17,16344729,817.2364500000001
2000000,60,4,100.876794,1,2086,14674076,100.0,It Follows,6.6,1832,1,2015,2,4,12674076,633.7038
2000000,21,4,22.139842,33,2086,13129846,129.0,To Kill a Mockingbird,8.0,657,1,1962,12,25,11129846,556.4923
2000000,10,4,37.117362,3,11,24600832,95.0,Mad Max 2: The Road Warrior,7.3,957,1,1981,12,24,22600832,1130.0416
2000000,21,4,15.557144,1,2086,11540607,118.0,Boys Don't Cry,7.2,353,1,1999,9,2,9540607,477.03035
2000000,13,4,11.66632,1,33,13101672,85.0,Silent House,5.2,125,1,2011,1,21,11101672,555.0836
2000000,34,3,34.938177,1,6,70000000,137.0,The Lives of Others,7.9,958,1,2006,3,15,68000000,3400.0
1000000,195,4,5.961119,1,2086,34522221,129.0,Courageous,6.8,77,1,2011,9,30,33522221,3352.2221
2000000,195,4,17.639478,1,2086,7600000,134.0,The Hustler,7.6,240,1,1961,9,25,5600000,280.0
2000000,2,4,1.867004,23,2086,9172000,119.0,Boom Town,6.5,8,1,1940,8,30,7172000,358.59999999999997
8000000,1,7,13.944645,1,1,1477676,80.0,The Triplets of Belleville,7.3,231,1,2003,6,11,-6522324,-81.52905
2700000,89,4,14.799323,1,2086,15992615,80.0,Before Sunset,7.6,718,1,2004,2,10,13292615,492.3190740740741
2000000,34,5,23.281616,1,3,20908467,154.0,Amores perros,7.6,521,1,2000,6,16,18908467,945.42335
2000000,21,4,20.331593,1,2086,4601043,100.0,Thirteen,6.7,339,1,2003,8,20,2601043,130.05215
2000000,89,4,5.381536,25,2086,7800000,118.0,Gentleman's Agreement,6.8,47,1,1947,11,11,5800000,290.0
