budget,genres,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
1250000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 3734, ""name"": ""ambition""}, {""id"": 10540, ""name"": ""bollywood""}, {""id"": 12094, ""name"": ""business""}, {""id"": 14636, ""name"": ""india""}, {""id"": 197297, ""name"": ""struggling career""}]",hi,3.000435,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2009-12-11,0,156.0,Rocket Singh: Salesman of the Year,7.0,27
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 1826, ""name"": ""space marine""}, {""id"": 2725, ""name"": ""sunlight""}, {""id"": 3704, ""name"": ""plants""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4165, ""name"": ""saturn""}, {""id"": 4166, ""name"": ""biotope""}, {""id"": 4168, ""name"": ""greenhouse""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10637, ""name"": ""food""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 156039, ""name"": ""space station""}]",en,11.095414,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Trumbull/Gruskoff Productions"", ""id"": 23276}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1972-03-09,0,89.0,Silent Running,6.3,177
1000000,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 240, ""name"": ""underdog""}, {""id"": 276, ""name"": ""philadelphia""}, {""id"": 396, ""name"": ""transporter""}, {""id"": 700, ""name"": ""italo-american""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2416, ""name"": ""publicity""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 4613, ""name"": ""training""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 4902, ""name"": ""surprise""}, {""id"": 5378, ""name"": ""world champion""}, {""id"": 5383, ""name"": ""amateur""}, {""id"": 6067, ""name"": ""victory""}]",en,72.19808,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1976-11-21,117235147,119.0,Rocky,7.5,1791
0,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 187056, ""name"": ""woman director""}, {""id"": 206545, ""name"": ""young couple""}, {""id"": 208719, ""name"": ""secluded""}, {""id"": 208720, ""name"": ""family estate""}]",en,0.926084,"[{""name"": ""Tandem Pictures"", ""id"": 38956}, {""name"": ""4 1/2 Film"", ""id"": 38957}]","[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-01-20,0,92.0,The Sleepwalker,4.1,7
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 5626, ""name"": ""from rags to riches""}, {""id"": 18015, ""name"": ""tutor""}, {""id"": 222842, ""name"": ""squire""}]",en,2.833166,"[{""name"": ""Woodfall Film Productions"", ""id"": 1980}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1963-10-06,37600000,128.0,Tom Jones,6.1,39
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 6104, ""name"": ""computer""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18046, ""name"": ""internet chat""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 34079, ""name"": ""death""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 41411, ""name"": ""vengeful ghost""}, {""id"": 159472, ""name"": ""computer screen""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 210112, ""name"": ""skype""}, {""id"": 220831, ""name"": ""facebook""}, {""id"": 222333, ""name"": ""blender""}]",en,41.972329,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Blumhouse Productions"", ""id"": 3172}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-17,62882090,82.0,Unfriended,5.5,1047
1300000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 7368, ""name"": ""alienation""}, {""id"": 9622, ""name"": ""misanthrope""}, {""id"": 11325, ""name"": ""shot to death""}, {""id"": 33625, ""name"": ""illegal prostitution""}, {""id"": 167104, ""name"": ""loner""}]",en,58.845025,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Italo/Judeo Productions"", ""id"": 46059}, {""name"": ""Bill/Phillips"", ""id"": 46060}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1976-02-07,28262574,114.0,Taxi Driver,8.0,2535
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]","[{""id"": 4924, ""name"": ""insane asylum""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 155818, ""name"": ""newswoman""}]",en,6.532855,"[{""name"": ""AVCO Embassy Pictures"", ""id"": 494}, {""name"": ""International Film Investors"", ""id"": 502}, {""name"": ""Wescom Productions"", ""id"": 10312}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981-04-03,17985893,91.0,The Howling,6.4,161
950000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 212, ""name"": ""london england""}, {""id"": 392, ""name"": ""england""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 470, ""name"": ""spy""}, {""id"": 585, ""name"": ""casino""}, {""id"": 911, ""name"": ""exotic island""}, {""id"": 1317, ""name"": ""card game""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 3266, ""name"": ""jamaica""}, {""id"": 3268, ""name"": ""secret base""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3270, ""name"": ""baccarat""}, {""id"": 3271, ""name"": ""secret organization""}, {""id"": 3272, ""name"": ""secret intelligence service""}, {""id"": 3275, ""name"": ""nuclear radiation""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 18268, ""name"": ""atomic reactor""}]",en,48.901542,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""JM"", ""name"": ""Jamaica""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1962-10-04,59600000,110.0,Dr. No,6.9,940
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 1618, ""name"": ""radiation""}, {""id"": 1738, ""name"": ""ukraine""}, {""id"": 3275, ""name"": ""nuclear radiation""}, {""id"": 5159, ""name"": ""tourist""}, {""id"": 7321, ""name"": ""nuclear power plant""}, {""id"": 9743, ""name"": ""stranded""}, {""id"": 11371, ""name"": ""deserted town""}, {""id"": 163086, ""name"": ""pripyat""}]",en,20.649145,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Oren Peli / Brian Witten Pictures"", ""id"": 14734}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-05-24,18112929,88.0,Chernobyl Diaries,4.9,483
1000000,"[{""id"": 27, ""name"": ""Horror""}]","[{""id"": 1449, ""name"": ""underworld""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 8377, ""name"": ""pinhead""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10327, ""name"": ""undead""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 17996, ""name"": ""puzzle box""}, {""id"": 155619, ""name"": ""attic""}, {""id"": 161208, ""name"": ""cenobites""}, {""id"": 191564, ""name"": ""body horror""}]",en,22.583834,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Cinemarque Entertainment BV"", ""id"": 15338}, {""name"": ""Film Futures"", ""id"": 15339}, {""name"": ""Rivdel Films"", ""id"": 15340}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1987-09-11,14564027,94.0,Hellraiser,6.9,449
5000000,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 5950, ""name"": ""christian""}]",en,6.96858,"[{""name"": ""Pure Flix Productions"", ""id"": 79986}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-01,23507567,121.0,God's Not Dead 2,5.7,72
1000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 9826, ""name"": ""murder""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 12105, ""name"": ""student""}, {""id"": 189868, ""name"": ""rumor""}]",en,6.926926,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-16,10047674,90.0,Cry_Wolf,5.6,126
1000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 233, ""name"": ""japan""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 3243, ""name"": ""flying saucer""}, {""id"": 7671, ""name"": ""godzilla""}, {""id"": 14828, ""name"": ""city""}, {""id"": 161791, ""name"": ""kaiju""}]",ja,3.322721,"[{""name"": ""Toho Film (Eiga) Co. Ltd."", ""id"": 622}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1999-12-11,10037390,107.0,Godzilla 2000,5.9,43
3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 246, ""name"": ""dancing""}, {""id"": 428, ""name"": ""nurse""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10103, ""name"": ""children""}]",en,26.881611,"[{""name"": ""Hunting Lane Films"", ""id"": 2290}, {""name"": ""Silverwood Films"", ""id"": 2293}, {""name"": ""Incentive Filmed Entertainment"", ""id"": 7215}, {""name"": ""Chrysler Corporation"", ""id"": 11335}, {""name"": ""Shade Pictures"", ""id"": 11336}, {""name"": ""Motel Movies"", ""id"": 11337}, {""name"": ""Cottage Industries"", ""id"": 11338}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-27,16566240,112.0,Blue Valentine,6.9,890
1000000,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 30, ""name"": ""individual""}, {""id"": 237, ""name"": ""gay""}, {""id"": 242, ""name"": ""new york""}, {""id"": 279, ""name"": ""usa""}, {""id"": 440, ""name"": ""missionary""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 566, ""name"": ""sexual identity""}, {""id"": 571, ""name"": ""transsexuality""}, {""id"": 708, ""name"": ""runaway""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 2316, ""name"": ""women's sexual identity""}, {""id"": 2348, ""name"": ""hustler""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 2727, ""name"": ""porn actor""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 17975, ""name"": ""transgender""}, {""id"": 162842, ""name"": ""stolen cars""}, {""id"": 206977, ""name"": ""hitchhike""}]",en,9.773398,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-23,13350369,103.0,Transamerica,6.9,144
1000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]","[{""id"": 588, ""name"": ""rome""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 34079, ""name"": ""death""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 163053, ""name"": ""found footage""}]",en,13.152822,"[{""name"": ""Room 101"", ""id"": 6302}, {""name"": ""Prototype"", ""id"": 24048}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-01-06,101758490,83.0,The Devil Inside,4.6,262
2090000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 637, ""name"": ""pop""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4344, ""name"": ""musical""}]",en,4.289003,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1970-07-17,40000000,109.0,Beyond the Valley of the Dolls,6.6,53
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 393, ""name"": ""civil war""}]",en,1.444258,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1956-11-15,9000000,89.0,Love Me Tender,5.5,21
1000000,"[{""id"": 99, ""name"": ""Documentary""}]","[{""id"": 2210, ""name"": ""climate change""}, {""id"": 2212, ""name"": ""greenhouse effect""}, {""id"": 3693, ""name"": ""climate""}, {""id"": 4627, ""name"": ""earth""}, {""id"": 5769, ""name"": ""global warming""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6256, ""name"": ""truth""}, {""id"": 6711, ""name"": ""crisis""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 33577, ""name"": ""environment""}, {""id"": 156810, ""name"": ""science""}, {""id"": 164090, ""name"": ""audience""}]",en,14.139004,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""Paramount Classics"", ""id"": 2315}, {""name"": ""Participant Media"", ""id"": 6735}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-24,46243000,100.0,An Inconvenient Truth,6.7,251
1000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]","[{""id"": 11400, ""name"": ""sergeant""}, {""id"": 161244, ""name"": ""iwo jima""}]",en,3.851,"[{""name"": ""Republic Pictures (I)"", ""id"": 14317}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1949-12-14,7800000,100.0,Sands of Iwo Jima,6.2,33
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]","[{""id"": 242, ""name"": ""new york""}, {""id"": 2793, ""name"": ""film director""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 4528, ""name"": ""song""}, {""id"": 4740, ""name"": ""public""}, {""id"": 5282, ""name"": ""rolling stones""}, {""id"": 5288, ""name"": ""rock""}, {""id"": 5333, ""name"": ""guest""}, {""id"": 5699, ""name"": ""music video""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 6034, ""name"": ""theatre milieu""}, {""id"": 6706, ""name"": ""performance""}]",en,2.162522,"[{""name"": ""Concert Promotion International"", ""id"": 2264}, {""name"": ""Shangri-La Entertainment"", ""id"": 2265}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-02-07,0,122.0,Shine a Light,7.2,44
5000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 6460, ""name"": ""chile""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14895, ""name"": ""cannibal""}, {""id"": 18266, ""name"": ""south america""}]",en,17.845161,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Dragonfly Entertainment"", ""id"": 18142}, {""name"": ""Sobras International Pictures"", ""id"": 55497}, {""name"": ""Top Hat Releasing"", ""id"": 73624}, {""name"": ""BH Tilt"", ""id"": 73625}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CL"", ""name"": ""Chile""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-09-04,6833445,100.0,The Green Inferno,5.0,349
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]","[{""id"": 237, ""name"": ""gay""}]",en,0.42583,"[{""name"": ""British Film Institute (BFI)"", ""id"": 7281}, {""name"": ""Amaro Films"", ""id"": 76846}, {""name"": ""Connectic Studio"", ""id"": 76847}, {""name"": ""Motion Group Pictures"", ""id"": 76848}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2016-05-20,0,109.0,Departure,7.5,12
1000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 977, ""name"": ""cat""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2398, ""name"": ""narration""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3687, ""name"": ""graduation""}, {""id"": 11486, ""name"": ""sexual arousal""}, {""id"": 11704, ""name"": ""judaism""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 156070, ""name"": ""intimate""}, {""id"": 157008, ""name"": ""catholic church""}, {""id"": 162804, ""name"": ""sexual awakening""}, {""id"": 167739, ""name"": ""male virgin""}, {""id"": 170592, ""name"": ""woman crying""}, {""id"": 171715, ""name"": ""sponge bath""}, {""id"": 172391, ""name"": ""catholic priest""}, {""id"": 178977, ""name"": ""jealous husband""}, {""id"": 184161, ""name"": ""iron lung""}, {""id"": 184163, ""name"": ""sex surrogate""}, {""id"": 184167, ""name"": ""polio""}, {""id"": 186055, ""name"": ""crying woman""}, {""id"": 186060, ""name"": ""polio victim""}, {""id"": 186062, ""name"": ""jewish man""}, {""id"": 186064, ""name"": ""true life character""}, {""id"": 186070, ""name"": ""gurney""}, {""id"": 186071, ""name"": ""sexual pleasure""}, {""id"": 186076, ""name"": ""pity sex""}, {""id"": 186080, ""name"": ""jewish convert""}, {""id"": 186103, ""name"": ""handicap sex""}, {""id"": 186107, ""name"": ""sexual exploration""}, {""id"": 186110, ""name"": ""naked woman""}, {""id"": 186112, ""name"": ""thrift store""}]",en,9.115486,"[{""name"": ""Rhino Films"", ""id"": 1591}, {""name"": ""Such Much Films"", ""id"": 13195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-05-02,9138338,98.0,The Sessions,6.6,179
0,"[{""id"": 99, ""name"": ""Documentary""}]","[{""id"": 15178, ""name"": ""food industry""}, {""id"": 40841, ""name"": ""monsanto""}, {""id"": 40842, ""name"": ""organic food""}, {""id"": 40844, ""name"": ""sustainable""}, {""id"": 41000, ""name"": ""griculture""}, {""id"": 41002, ""name"": ""corn""}]",en,15.017162,"[{""name"": ""Magnolia Pictures"", ""id"": 1030}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-09-07,0,94.0,"Food, Inc.",7.4,217
0,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 2393, ""name"": ""adoption""}, {""id"": 3616, ""name"": ""college""}]",en,1.86221,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-10-30,5355847,107.0,October Baby,6.8,35
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 10183, ""name"": ""independent film""}]",en,1.334481,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-08-21,0,96.0,Next Stop Wonderland,6.0,20
0,"[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 242, ""name"": ""new york""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 718, ""name"": ""confession""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 3183, ""name"": ""bisexuality""}, {""id"": 4951, ""name"": ""rejection""}, {""id"": 7956, ""name"": ""cowardice""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 10201, ""name"": ""death of father""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 11524, ""name"": ""in the closet""}, {""id"": 41355, ""name"": ""teacher student relationship""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 158718, ""name"": ""lgbt""}, {""id"": 158968, ""name"": ""gay lead character""}, {""id"": 186722, ""name"": ""gay brother""}, {""id"": 193049, ""name"": ""estrangement""}, {""id"": 219781, ""name"": ""fraternal twins""}, {""id"": 219786, ""name"": ""new ager""}, {""id"": 219787, ""name"": ""twin synchronization""}]",en,15.699363,"[{""name"": ""Duplass Brothers Productions"", ""id"": 1974}, {""name"": ""Venture Forth"", ""id"": 20313}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-01-18,5284309,90.0,The Skeleton Twins,6.7,292
