budget,genres,original_language,popularity,production_companies,production_countries,revenue,runtime,title,vote_average,vote_count,cast,release_year,release_month,release_day
7000000,24,4,30.465138,7,67,161777836,121.0,Live and Let Die,6.4,533,1,1973,7,5
6600000,185,4,4.492455,1,2086,37710610,112.0,Jumping the Broom,6.0,56,1,2011,5,6
7000000,32,4,17.717681,1,1,54600000,93.0,"Good Night, and Good Luck.",6.8,273,1,2005,9,16
7000000,21,4,17.434862,1,66,49084830,114.0,Capote,6.8,384,1,2005,9,30
7000000,3,4,25.511217,1,2086,25405445,104.0,Desperado,6.8,881,1,1995,8,25
9000000,1,4,12.268143,23,2086,25000000,119.0,Logan's Run,6.6,269,1,1976,6,23
7000000,24,4,30.214716,7,141,97572000,125.0,The Man with the Golden Gun,6.3,524,1,1974,12,1
7000000,1,4,6.872784,1,2086,20256975,96.0,Action Jackson,4.9,50,1,1988,2,12
7000000,36,4,14.741589,1,2086,36433975,89.0,Devil's Due,4.4,216,1,2014,1,8
7000000,82,4,5.500324,9,2086,14702438,92.0,Flirting with Disaster,6.3,66,1,1996,3,22
700000,2,4,29.761163,1,2086,17986781,103.0,Dope,7.2,691,1,2015,6,19
7000000,8,4,2.772178,1,2086,14011454,97.0,In Too Deep,6.2,17,1,1999,8,25
7000000,36,4,19.301432,1,2086,16829545,89.0,House of 1000 Corpses,6.0,306,1,2003,4,11
7000000,68,4,23.612409,2,4,31430334,105.0,A Serious Man,6.6,483,1,2009,10,2
7000000,13,4,8.079046,1,2086,14618727,116.0,Beyond the Lights,7.0,139,1,2014,9,10
7000000,195,4,14.672151,1,13,8373585,164.0,The Last Temptation of Christ,7.0,201,1,1988,8,12
7000000,6,4,2.627232,1,2086,7292175,96.0,Outside Providence,5.6,30,1,1999,8,16
7,1,4,4.857028,1,67,5,90.0,Split Second,5.7,63,1,1992,5,1
7000000,2,4,2.206097,1,2086,4720371,113.0,The Other Side of Heaven,6.7,14,1,2001,4,12
7000000,89,9,3.721858,1,6,29385320,192.0,Veer-Zaara,7.4,64,1,2004,11,12
7000000,22,4,7.051521,1,2086,2062066,104.0,Auto Focus,6.1,56,1,2002,10,18
7000000,34,4,21.276864,1,141,6038942,112.0,We Need to Talk About Kevin,7.4,677,1,2011,9,28
7000000,185,4,2.550045,1,66,1246141,100.0,Losin' It,4.5,31,1,1983,4,8
7000000,195,4,13.635828,1,2086,382946,106.0,Hesher,6.7,212,1,2010,1,22
7000000,13,4,8.184588,1,2086,573335,103.0,Freeheld,7.1,164,1,2015,10,2
7000000,185,4,2.26778,1,33,453079,108.0,The Extra Man,5.9,29,1,2010,8,1
7000000,8,21,3.120016,1,4,1310673,170.0,Hard to Be a God,6.7,41,1,2013,2,27
6000000,18,4,34.917447,1,66,30471,108.0,The Boondock Saints,7.2,837,1,1999,1,22
7000000,1,21,5.33861,1,4,12400000,76.0,The Snow Queen,5.1,47,1,2012,10,11
7000000,4,4,8.591387,1,66,8900000,97.0,Stargate: The Ark of Truth,6.9,140,1,2008,3,11
6900000,68,4,26.181753,1,2086,7993039,102.0,Dazed and Confused,7.4,583,1,1993,9,24
6900000,60,4,25.613197,1,2086,44287131,101.0,House at the End of the Street,5.6,555,1,2012,9,21
6800000,1,7,21.285206,1,4,7103838,130.0,Incendies,7.9,479,1,2010,9,4
6500000,36,4,60.225219,1,2086,255273813,99.0,Annabelle,5.6,1517,1,2014,10,2
6500000,21,4,17.705671,13,2086,57504069,112.0,Boyz n the Hood,7.4,364,1,1991,7,12
6500000,13,4,6.847099,1,2086,54215416,108.0,La Bamba,6.8,116,1,1987,7,24
6500000,17,4,11.208769,1,2086,31899000,105.0,Dressed to Kill,6.8,157,1,1980,6,25
6500000,1,4,11.142389,28,2086,28451622,98.0,Go,7.0,196,1,1999,4,9
6500000,61,4,11.885221,2,2086,13368437,88.0,Friends with Money,5.1,128,1,2006,9,7
6500000,6,4,12.524953,33,2086,12376563,131.0,The Andromeda Strain,7.0,190,1,1971,3,12
6500000,195,4,40.688426,1,67,17693675,100.0,Shame,7.0,875,1,2011,10,2
6500000,10,4,24.0034,1,67,11850214,105.0,Layer Cake,7.0,559,1,2004,9,30
6500000,34,4,16.574756,1,141,2401510,116.0,The East,6.5,305,1,2013,5,31
6500000,13,4,5.483531,1,2086,1548955,96.0,A Home at the End of the World,6.8,45,1,2004,7,23
6500000,32,4,8.432401,1,2086,1521261,113.0,The Messenger,7.1,119,1,2009,11,13
6400000,13,4,74.234793,1,141,78371200,108.0,The Terminator,7.3,4128,1,1984,10,26
4800000,61,3,11.086001,1,6,79384880,121.0,"Good bye, Lenin!",7.4,586,1,2003,2,9
4000000,11,4,14.961629,1,2086,14237000,91.0,The Return of the Living Dead,7.3,267,1,1985,5,15
6000000,17,4,16.139771,1,2086,2122561,94.0,Mallrats,6.8,392,1,1995,10,20
6000000,3,4,67.608041,1,2086,181813770,110.0,Grease,7.2,1581,1,1978,7,7
6000000,1,4,49.802914,1,141,138530565,120.0,Platoon,7.5,1205,1,1986,12,18
6000000,1,4,24.499996,1,2086,102308889,110.0,Butch Cassidy and the Sundance Kid,7.4,650,1,1969,9,23
6000000,5,4,59.961523,5,2086,102272727,139.0,Mary Poppins,7.4,1183,1,1964,8,27
6000000,1,4,23.431117,1,2086,43656822,152.0,West Side Story,7.0,389,1,1961,10,18
6000000,185,4,15.929648,1,2086,39846344,98.0,Caddyshack,6.6,365,1,1980,7,25
6000000,61,4,5.537646,2,2086,25059640,106.0,The Wood,7.1,34,1,1999,7,16
6000000,8,4,64.025031,1,2086,23341568,106.0,The Usual Suspects,8.1,3254,1,1995,7,19
8000000,60,4,12.654051,26,2086,22168359,89.0,A Nightmare on Elm Street 5: The Dream Child,5.5,245,1,1989,8,11
6000000,89,4,40.196514,1,2086,44703995,109.0,The Wrestler,7.3,1000,1,2008,9,7
6000000,14,4,7.60445,1,2086,20400000,144.0,Duel in the Sun,6.2,37,1,1946,12,31
6000000,1,4,24.351305,1,2086,50244700,99.0,Escape from New York,6.9,703,1,1981,5,22
6000000,18,4,12.601677,1,2086,18197398,89.0,Daddy Day Camp,4.4,91,1,2007,8,8
12716953,2,1,7.077505,1,1,18814720,113.0,Mr. Nice Guy,6.3,128,1,1997,1,31
6000000,10,4,4.053017,3,2086,18750246,91.0,A Mighty Wind,6.6,74,1,2003,4,16
6000000,4,4,15.639016,1,141,58000000,99.0,Sliding Doors,6.5,354,1,1998,4,23
6000000,1,4,3.89204,1,2086,12000000,98.0,Tales from the Hood,5.4,32,1,1995,5,24
6000000,195,4,26.286954,1,1,48027970,121.0,The Last King of Scotland,7.4,558,1,2006,9,1
5000000,60,4,8.008844,1,2086,11642254,96.0,Halloween 5: The Revenge of Michael Myers,5.2,183,1,1989,10,12
5000000,7,4,12.68514,1,2086,9206470,100.0,Bernie,6.5,320,1,2012,4,27
6000000,16,4,0.041651,1,1,7518876,42.0,Dolphins and Whales: Tribes of the Ocean,8.0,3,1,2008,2,15
6000000,61,4,3.561198,46,2086,6852450,101.0,200 Cigarettes,6.1,44,1,1999,2,26
6000000,34,4,14.988746,1,2086,13231461,96.0,The Words,6.4,379,1,2012,9,7
6000000,23,4,6.497285,1,2086,6670712,104.0,City Island,6.9,113,1,2009,3,6
6000000,1,4,19.411141,1,3,19560274,96.0,The Guard,6.8,372,1,2011,7,7
7000000,185,4,7.034618,23,2086,6230276,94.0,College,4.8,48,1,2008,8,28
6000000,89,4,26.218912,2,2086,10409377,97.0,The Virgin Suicides,7.1,817,1,1999,4,21
5500000,23,4,15.015271,1,2086,5483299,120.0,Wish I Was Here,6.4,300,1,2014,1,18
6000000,185,4,5.696491,1,2086,4398989,95.0,Simply Irresistible,5.5,52,1,1999,2,5
6000000,17,4,5.411243,1,2086,3283371,99.0,Only the Strong,6.9,29,1,1993,8,27
6000000,32,4,6.27257,1,66,2944752,94.0,Shattered Glass,6.6,111,1,2003,11,14
6000000,3,4,4.148253,1,2086,2025238,95.0,Novocaine,6.0,44,1,2001,11,23
6244087,1,4,14.970654,1,2086,638641,145.0,The Wild Bunch,7.6,259,1,1969,6,17
6000000,195,4,7.161051,1,2086,2899975,99.0,The Wackness,6.2,94,1,2008,7,3
6000000,6,4,1.478505,1,2086,869325,107.0,Beastmaster 2: Through the Portal of Time,4.6,17,1,1991,6,8
6000000,195,4,0.215464,1,2086,399611,97.0,The 5th Quarter,4.7,12,1,2011,3,25
134005,32,4,2.260315,1,4,1332231,104.0,Snow Flower and the Secret Fan,5.3,22,1,2011,7,15
12000000,30,4,10.19041,1,33,66351,95.0,Deadfall,5.6,224,1,2012,11,8
5952000,5,4,18.119265,1,9,2120439,87.0,Videodrome,7.1,454,1,1983,2,4
5300000,19,7,13.034602,1,19,3897799,122.0,The Spanish Apartment,7.0,266,1,2002,5,17
6000000,195,4,6.349218,2,2086,32251,86.0,Song One,5.5,87,1,2014,1,20
4000000,14,16,5.013575,1,2,530048,103.0,Winter in Wartime,6.8,66,1,2008,11,17
5800000,4,4,4.49029,1,33,6800000,133.0,The Train,7.2,72,1,1964,9,21
6000000,19,23,11.81832,1,1,27165581,108.0,The Protector,6.8,167,1,2005,8,11
3500159,61,4,22.054546,1,1,76578641,112.0,Bend It Like Beckham,6.2,578,1,2002,4,11
5800000,5,4,3.201886,1,2086,7000000,95.0,Crossover,4.2,10,1,2006,9,1
5500000,7,4,28.500913,33,2086,159616327,129.0,The Sting,7.9,622,1,1973,12,25
5500000,32,4,10.439971,1,67,58972904,123.0,Chariots of Fire,6.8,207,1,1981,5,15
5500000,14,4,19.127239,1,2086,15700000,105.0,High Plains Drifter,7.4,278,1,1973,4,19
5500000,5,4,2.141143,1,2086,4865000,95.0,Galaxina,3.3,16,1,1980,6,6
4361898,82,4,2.080741,1,9,3031801,92.0,Mambo Italiano,5.6,28,1,2003,6,6
5000000,13,4,7.79068,4,66,2466444,104.0,Wonderland,6.2,73,1,2003,10,23
6500000,195,4,15.580335,3,2086,37295445,120.0,Do the Right Thing,7.6,292,1,1989,6,30
2200000,195,9,5.206967,1,6,11502151,157.0,Rang De Basanti,7.2,97,1,2006,1,26
5500000,195,4,5.033065,1,1,5000000,120.0,Miss Julie,5.9,45,1,2014,9,7
4000000,36,4,42.187986,1,2086,152925093,92.0,Saw II,6.3,1251,1,2005,10,28
15000000,2,4,53.698683,1,2086,108286421,103.0,10 Cloverfield Lane,6.8,2468,1,2016,3,10
5000000,1,4,14.752587,1,2086,64282312,87.0,Jackass: The Movie,6.1,345,1,2002,10,21
4900000,60,4,48.170508,1,2086,44107032,81.0,Lights Out,6.3,1129,1,2016,7,21
5000000,36,4,29.15813,2,2086,205703818,83.0,Paranormal Activity 3,5.9,669,1,2011,10,19
5000000,36,4,56.30466,1,11,103590271,89.0,Ouija,4.9,983,1,2014,10,24
5000000,60,4,17.304055,3,2086,44793222,96.0,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,1,1987,2,27
5500000,68,5,9.59729,1,3,99067206,115.0,Instructions Not Included,7.5,205,1,2013,7,20
5000000,36,4,20.326337,2,2086,142817992,95.0,Paranormal Activity 4,5.2,563,1,2012,10,17
4100000,195,4,4.028875,25,2086,36000000,135.0,The Robe,6.4,42,1,1953,9,16
5000000,185,4,6.470766,1,67,41833347,113.0,The Return of the Pink Panther,6.7,137,1,1975,5,21
11000000,1,4,16.856231,26,2086,34872033,89.0,Freddy's Dead: The Final Nightmare,5.1,272,1,1991,9,5
8000000,21,4,19.683187,1,2086,60378584,110.0,Monster,7.0,485,1,2003,11,16
5000000,3,4,9.358197,5,2086,28200000,127.0,"20,000 Leagues Under the Sea",6.8,157,1,1954,12,23
5000000,60,4,19.984477,1,2086,86362372,84.0,Paranormal Activity: The Marked Ones,5.2,449,1,2014,1,1
5000000,32,4,30.271066,1,141,26010864,124.0,The Elephant Man,7.9,719,1,1980,10,2
5000000,32,4,59.454473,1,2086,55198285,117.0,Dallas Buyers Club,7.9,2886,1,2013,9,7
3300000,6,4,20.304235,1,2086,64110728,83.0,The Lazarus Effect,5.1,505,1,2015,1,29
9000000,5,4,60.715151,1,2086,39723096,113.0,Memento,8.1,4028,1,2000,10,11
5000000,36,4,35.871248,1,2086,44030246,104.0,Oculus,6.3,1050,1,2013,9,8
5000000,185,4,18.077963,1,2086,26888376,97.0,Clerks II,6.9,398,1,2006,5,25
5000000,1,4,20.428237,1,10,110000000,110.0,Billy Elliot,7.4,750,1,2000,5,18
4600000,68,4,32.14444,1,2086,23198652,103.0,The Way Way Back,7.1,688,1,2013,6,6
3500000,1,4,3.656491,1,11,20659423,104.0,The Man from Snowy River,6.8,37,1,1982,3,2
10000000,68,4,15.688439,1,2086,17273593,90.0,Our Idiot Brother,5.9,365,1,2011,8,26
5000000,8,4,22.9951,1,1,24804129,134.0,Race,7.1,478,1,2016,2,19
5000000,60,4,26.510558,1,2086,40100000,93.0,"As Above, So Below",6.1,766,1,2014,8,14
5000000,195,4,35.307577,1,2086,43884652,99.0,Still Alice,7.5,1104,1,2014,12,5
5000000,7,4,4.079111,25,2086,15000000,139.0,The Egyptian,6.0,11,1,1954,8,25
5000000,25,4,7.058868,1,2086,19905359,99.0,Nighthawks,6.4,86,1,1981,3,17
5000000,60,4,12.904615,1,2086,14000000,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,1,1989,7,28
5000000,61,4,18.115566,1,66,368744044,95.0,My Big Fat Greek Wedding,6.2,671,1,2002,2,22
5000000,22,4,62.554173,1,33,31724284,94.0,Spring Breakers,5.0,1551,1,2013,1,24
5000000,60,4,9.483717,9,2086,15116634,88.0,Halloween: The Curse of Michael Myers,5.0,170,1,1995,9,29
4000000,7,4,49.12486,1,4,30039392,99.0,Shaun of the Dead,7.5,2420,1,2004,4,9
5000000,3,4,5.960149,1,2086,13269963,135.0,Lone Star,6.9,77,1,1996,6,21
5000000,60,4,9.302349,13,2086,17768757,88.0,Halloween 4: The Return of Michael Myers,5.9,209,1,1988,10,21
5000000,1,4,8.452666,1,2086,12232628,107.0,Lone Wolf McQuade,5.5,67,1,1983,4,14
5000000,5,4,17.028252,1,66,25562924,86.0,Apollo 18,5.0,356,1,2011,7,20
5000000,68,4,19.336367,1,2086,16174377,102.0,Sunshine Cleaning,6.5,255,1,2008,1,18
5000000,32,4,38.006982,1,2086,54418872,103.0,No Escape,6.7,777,1,2015,8,26
5000000,1,4,0.835617,1,2086,12200000,139.0,Solomon and Sheba,5.4,8,1,1959,12,25
20000000,17,4,14.947588,1,2086,21164799,92.0,Fifty Shades of Black,4.3,331,1,2016,1,28
4,9,4,1.199451,46,2086,25,89.0,A Farewell to Arms,6.2,28,1,1932,12,8
8000000,7,7,3.03091,1,4,3432342,99.0,The Barbarian Invasions,6.7,77,1,2003,5,21
5000000,1,4,5.348446,13,67,7230000,118.0,Force 10 from Navarone,6.4,91,1,1978,11,1
5000000,14,12,49.333137,1,2,5321508,175.0,Once Upon a Time in the West,8.1,1128,1,1968,12,21
5000000,8,4,4.149628,4,2086,5476060,94.0,Made,6.3,55,1,2001,7,13
5000000,2,4,46.114184,1,67,9760104,97.0,Moon,7.6,1794,1,2009,6,12
5000000,16,4,4.498368,1,10,4074023,41.0,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,1,2010,5,14
5000000,195,4,7.673124,1,9,3263585,112.0,The Sweet Hereafter,6.8,103,1,1997,5,14
4000000,32,7,4.992475,1,19,41424067,120.0,Of Gods and Men,6.5,91,1,2010,5,18
5000000,68,4,6.174435,1,2086,4040588,110.0,Bottle Shock,6.6,60,1,2008,8,6
5000000,5,4,8.753409,1,2,3049135,99.0,Heavenly Creatures,7.0,294,1,1994,9,2
5000000,195,4,3.943706,1,2086,4842699,121.0,90 Minutes in Heaven,5.4,40,1,2015,9,11
5000000,61,4,9.169411,1,2086,2614773,97.0,Everything Must Go,6.0,208,1,2010,10,15
5000000,1,4,2.732031,1,2086,1980338,116.0,Zero Effect,6.0,55,1,1998,1,30
5000000,9,4,35.252056,1,3,8203235,101.0,The Machinist,7.3,1247,1,2004,2,9
5000000,3,4,21.343093,1,2086,2450846,112.0,Kill the Messenger,6.6,355,1,2014,10,9
5000000,195,4,10.095184,1,2086,5129058,91.0,Rabbit Hole,6.9,165,1,2010,12,16
5000000,2,4,4.129165,1,3,742898,98.0,Party Monster,5.9,58,1,2003,9,5
5000000,1,4,30.001024,1,2086,3220371,95.0,Green Room,6.7,683,1,2016,4,15
5000000,2,4,1.731035,1,2086,846704,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,1,2014,9,12
7000000,7,4,11.700578,2,2086,560069,91.0,Bottle Rocket,6.8,281,1,1996,2,21
5000000,11,4,19.940245,1,66,5476793,89.0,Tucker and Dale vs Evil,7.3,847,1,2010,1,22
5000000,60,4,38.94708,1,2086,98450062,94.0,The Visit,6.0,1360,1,2015,9,10
5000000,13,4,3.792015,1,2086,782102,90.0,Redacted,6.2,37,1,2007,1,1
1000000,195,4,14.805264,9,2086,24475416,135.0,Sling Blade,7.4,231,1,1996,8,30
4798235,60,4,25.30216,1,67,209696,107.0,The Awakening,6.3,458,1,2011,8,17
4800000,36,4,38.83192,1,2086,80578934,94.0,Hostel,5.7,887,1,2005,1,6
5000000,9,4,19.807295,1,2086,3099314,120.0,Take Shelter,7.1,471,1,2011,11,25
4700000,36,4,9.617777,2,2086,8025872,101.0,The Texas Chainsaw Massacre 2,5.9,139,1,1986,8,22
4800000,10,4,35.754865,1,1,10337387,90.0,Only God Forgives,5.6,862,1,2013,5,30
4500000,19,4,15.002502,2,2086,146198896,96.0,Police Academy,6.5,602,1,1984,3,22
4500000,1,4,22.585384,13,2086,58853106,104.0,The Blue Lagoon,5.8,408,1,1980,7,5
6000000,61,4,29.834065,2,67,254700832,117.0,Four Weddings and a Funeral,6.6,632,1,1994,3,9
4500000,185,4,20.403344,1,2086,27092880,90.0,Fast Times at Ridgemont High,7.0,322,1,1982,8,13
4500000,7,4,5.224593,1,2086,10400000,116.0,Moby Dick,6.9,89,1,1956,6,27
15000000,21,4,30.196039,2,2086,13060843,135.0,25th Hour,7.2,629,1,2002,12,16
4500000,3,4,15.359952,1,2086,7011317,108.0,Bound,6.9,198,1,1996,9,13
4500000,21,4,11.573034,4,2086,7390108,102.0,Requiem for a Dream,7.9,2443,1,2000,10,27
5000000,185,4,10.274542,1,2086,10429707,98.0,Moms' Night Out,5.5,121,1,2014,3,25
6000000,2,4,61.210016,1,2086,1270522,113.0,Donnie Darko,7.7,3452,1,2001,1,18
4500000,68,4,3.108881,1,2086,744816,97.0,Life During Wartime,6.3,30,1,2009,10,10
4500000,5,4,14.570359,1,2086,3606395,104.0,After.Life,5.4,251,1,2010,4,9
3000000,195,4,127.525581,1,2086,108981275,133.0,One Flew Over the Cuckoo's Nest,8.2,2919,1,1975,11,18
4500000,1,9,2.551559,1,6,32000000,126.0,Airlift,7.3,57,1,2016,1,22
3730500,2,4,6.938854,1,67,6294161,112.0,The Sweeney,5.7,109,1,2012,9,11
8000000,6,4,12.439495,1,2,41400000,101.0,Whale Rider,7.1,111,1,2003,1,30
4200000,3,21,12.540624,1,4,32000000,114.0,Night Watch,6.3,210,1,2004,6,27
3705538,1,4,8.839651,1,1,62548947,112.0,The Crying Game,6.9,176,1,1992,9,2
4000000,185,4,12.891276,1,13,125728258,94.0,Porky's,6.1,183,1,1981,11,13
114000,36,4,25.666029,1,2086,30000000,96.0,Night of the Living Dead,7.5,580,1,1968,10,1
4000000,195,4,45.66662,2,11,119723856,102.0,Lost in Translation,7.3,1895,1,2003,8,31
4000000,61,4,35.892034,9,2086,38251425,93.0,Annie Hall,7.8,1010,1,1977,4,19
4000000,3,4,8.988455,46,2086,36000000,152.0,The Greatest Show on Earth,6.6,50,1,1952,1,10
4000000,89,4,14.042041,1,2086,44909486,111.0,Monster's Ball,6.5,250,1,2001,11,11
4000000,36,4,40.016306,1,4,187112,95.0,Maggie,5.2,593,1,2015,5,8
3600000,89,4,22.030517,1,2086,49800000,112.0,Leaving Las Vegas,7.1,360,1,1995,10,27
4000000,10,4,24.161735,1,2086,52425855,91.0,The Boy Next Door,4.1,1022,1,2015,1,23
4000000,195,4,1.379354,1,2086,14400000,105.0,Trapeze,6.4,22,1,1956,5,30
3500000,68,4,15.338211,1,2086,34705850,106.0,The Kids Are All Right,6.5,506,1,2010,7,9
4000000,2,4,29.852608,1,2086,13008928,94.0,They Live,7.1,550,1,1988,11,23
4000000,1,4,35.061467,1,2086,11744471,172.0,The Great Escape,7.8,717,1,1963,6,20
5000000,60,4,10.605752,1,2086,15179302,88.0,The Last Exorcism Part II,4.4,203,1,2013,2,28
4000000,195,4,43.40352,1,2086,44349000,164.0,Boyhood,7.5,1971,1,2014,6,5
4000000,2,4,17.229537,1,67,31584901,96.0,Scoop,6.4,420,1,2006,7,27
7000000,17,4,2.453459,3,2086,10229331,93.0,The Wash,5.3,26,1,2001,11,16
4000000,1,4,2.930058,1,2086,8200000,124.0,The Misfits,6.8,72,1,1961,1,1
4000000,5,4,5.975604,33,2086,6000000,143.0,Topaz,6.1,77,1,1969,12,18
4000000,19,4,4.59841,33,2086,4630045,84.0,Let's Go to Prison,5.5,69,1,2006,11,17
4000000,2,4,22.87623,1,2086,4300000,98.0,Four Rooms,6.5,530,1,1995,12,9
4000000,61,4,19.107285,1,2086,9304609,104.0,Secretary,6.7,376,1,2002,1,11
4000000,195,4,4.541908,1,66,3468572,110.0,Talk Radio,6.7,46,1,1988,12,21
4000000,1,4,6.091951,1,2086,2426851,90.0,You Kill Me,6.2,80,1,2007,2,9
4000000,1,4,12.062371,1,2086,1104682,88.0,Red State,5.9,316,1,2011,8,19
4000000,5,4,7.758188,1,141,866999,101.0,Mirrormask,6.6,102,1,2005,1,25
4000000,195,4,22.987897,1,2086,2365467,118.0,Joe,6.5,338,1,2014,4,11
3000000,2,4,1.204941,1,67,302204,109.0,Shooting Fish,7.0,23,1,1997,8,22
1300000,2,4,7.605291,1,2086,354704,102.0,Prison,6.7,27,1,1988,3,4
9500000,30,4,21.230737,1,2086,120000,104.0,Trust,6.6,307,1,2010,9,10
16000000,195,4,18.790221,1,1,318982,100.0,Adore,6.1,291,1,2013,4,3
4000000,195,5,3.663108,1,2,146402,113.0,Mondays in the Sun,7.1,36,1,2002,9,27
650000,2,4,12.496261,1,2086,33245,98.0,Stake Land,6.2,285,1,2010,9,30
4000000,68,4,3.238466,1,2086,355688,119.0,Another Happy Day,6.2,37,1,2011,11,18
4000000,2,4,8.30723,1,67,25345000,99.0,A Lonely Place to Die,6.2,157,1,2011,4,9
3950000,6,4,8.484123,1,2086,8000000,127.0,Hell's Angels,6.1,19,1,1930,11,15
3900000,32,4,9.541688,1,67,28350000,120.0,A Man for All Seasons,7.5,89,1,1966,12,12
3800000,195,4,17.234745,1,2086,23689877,121.0,Network,7.7,381,1,1976,11,1
4000000,9,4,48.98255,1,2086,400176459,238.0,Gone with the Wind,7.7,970,1,1939,12,15
3800000,1,4,3.490215,1,2086,14873,123.0,Major Dundee,6.2,38,1,1965,4,7
3768785,1,4,1.726175,23,2086,8000000,107.0,Annie Get Your Gun,7.3,22,1,1950,5,17
967686,7,4,20.544999,1,67,4270000,101.0,Four Lions,7.0,423,1,2010,5,7
3500000,2,4,8.45342,1,6,44462,101.0,Defendor,6.5,195,1,2009,9,12
3700000,2,4,0.90522,23,2086,2956000,102.0,The Pirate,6.6,17,1,1948,6,11
4000000,68,4,3.771652,1,67,13401952,109.0,The History Boys,6.6,66,1,2006,10,2
3600000,195,4,21.119209,1,2086,44785053,113.0,Midnight Cowboy,7.4,299,1,1969,5,25
3500000,185,4,17.002623,1,67,257850122,91.0,The Full Monty,6.8,363,1,1997,8,13
3500000,185,4,46.116885,46,2086,83453539,88.0,Airplane!,7.1,1074,1,1980,7,2
3500000,185,4,25.5748,26,2086,28215918,91.0,Friday,7.0,503,1,1995,4,26
3500000,3,4,3.418871,26,2086,27900000,97.0,Menace II Society,7.2,173,1,1993,5,26
3500000,36,4,10.729884,1,2086,14000000,92.0,Creepshow 2,5.9,129,1,1987,5,1
3716946,1,4,2.676535,23,2086,5000000,121.0,The Ballad of Cable Hogue,6.9,47,1,1970,5,13
3500000,21,4,7.821438,1,2086,13007551,134.0,In Cold Blood,7.4,82,1,1967,12,14
3500000,195,4,3.281509,23,2086,12800000,149.0,The Nun's Story,7.4,46,1,1959,6,18
3500000,1,4,2.938973,23,2086,12000000,121.0,Harper,6.2,35,1,1966,2,23
3500000,13,4,10.219942,33,67,12600000,116.0,Frenzy,7.1,158,1,1972,5,25
3500000,2,4,50.319662,1,66,40423945,92.0,The Witch,6.3,1434,1,2016,2,19
3500000,82,4,8.406025,3,2086,9482579,96.0,She's the One,5.7,70,1,1996,8,26
10000000,195,4,5.588652,1,141,6451628,105.0,Gods and Monsters,6.8,81,1,1998,1,21
2000000,1,5,25.894065,1,2,33965843,129.0,The Secret in Their Eyes,7.8,626,1,2009,8,13
3600000,4,4,35.674774,1,2086,5923044,84.0,Evil Dead II,7.6,742,1,1987,3,13
3500000,1,15,12.982319,1,2,4159678,103.0,Troll Hunter,6.7,583,1,2010,10,29
3500000,68,4,3.643608,1,2086,113783,98.0,Winter Passing,6.7,28,1,2006,2,7
3400000,10,4,5.690619,1,2086,31063038,94.0,High Anxiety,6.5,84,1,1977,12,25
8000000,1,7,17.537154,1,19,127392239,80.0,March of the Penguins,6.9,358,1,2005,1,26
3500000,9,4,26.259389,1,2086,19504039,107.0,Margin Call,6.7,524,1,2011,9,28
3000000,68,4,11.637458,1,2086,3830137,92.0,Choke,6.0,127,1,2008,9,26
3300000,195,4,192.528841,1,2086,13092000,105.0,Whiplash,8.3,4254,1,2014,10,10
3300000,22,19,44.356711,1,1,30641770,130.0,City of God,8.1,1814,1,2002,2,5
600000,68,4,4.859873,1,2,4000000,99.0,Human Traffic,6.8,97,1,1999,6,4
3800000,195,2,21.826888,1,1,16800000,115.0,The Hunt,7.9,927,1,2012,8,28
3300000,185,4,2.964785,1,2086,45000,96.0,The Opposite Sex,4.1,9,1,2014,11,8
2000000,13,4,0.11615,1,141,7,92.0,Dreaming of Joseph Lees,8.0,1,1,1999,10,29
3200000,1,4,26.180367,1,2086,33395426,136.0,Rosemary's Baby,7.5,863,1,1968,6,12
3200000,14,4,11.735287,1,2086,8000000,123.0,The Man Who Shot Liberty Valance,7.4,265,1,1962,4,22
3200000,5,4,11.933449,1,2086,5332926,105.0,Beginners,6.8,347,1,2010,9,11
2700000,185,4,17.332585,1,2086,141000000,109.0,Animal House,7.0,418,1,1978,7,27
2500000,24,4,47.812466,7,141,124881062,110.0,Goldfinger,7.2,987,1,1964,9,17
3180000,1,4,42.868495,1,2086,9644124,130.0,It's a Wonderful Life,8.0,1076,1,1946,12,20
4000000,22,4,63.513324,1,67,16491080,93.0,Trainspotting,7.8,2655,1,1996,2,23
3000000,60,4,22.789649,1,2086,177512032,91.0,Paranormal Activity 2,5.7,722,1,2010,10,20
4000000,16,4,11.414843,1,2086,35564473,120.0,Bowling for Columbine,7.3,453,1,2002,10,9
3000000,36,4,21.607228,3,2086,29999213,87.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361,1,1985,10,31
3000000,89,4,7.961559,1,67,20966644,117.0,A Room with a View,6.9,156,1,1985,12,13
3000000,2,4,54.403033,1,33,89328627,86.0,The Purge,6.0,2428,1,2013,5,31
3000000,4,4,41.045084,1,2086,77712439,110.0,Sinister,6.7,1573,1,2012,3,29
3000000,89,4,16.553594,1,2086,17570324,108.0,Cat on a Hot Tin Roof,7.6,165,1,1958,2,17
3000000,1,4,24.393296,3,2086,18999718,95.0,Beneath the Planet of the Apes,6.2,361,1,1970,5,1
3000000,1,4,11.241802,17,66,23144499,98.0,Air Bud,5.3,106,1,1997,8,1
